Date,humidity,precipitation,pressure,temperature,co,so2,pm25,pm10,o3,no2,aqi_co,aqi_so2,aqi_pm25,aqi_pm10,aqi_o3_1,aqi_no2,AQI_total
2020-03-18,60.9,,990.0,24.6,0.8400000000000001,0.006900000000000001,152.0,99.0,0.010199999999999999,0.018000000000000002,10,10,202,73,0,0,202
2020-03-19,62.7,,987.2,25.3,0.9400000000000001,0.0087,164.0,114.0,0.0070999999999999995,0.0202,11,13,214,80,0,0,214
2020-03-20,61.0,,985.9,26.1,0.9500000000000001,0.0088,166.0,118.0,0.0086,0.0219,11,13,216,82,0,0,216
2020-03-21,57.7,,986.3,25.5,0.8,0.0091,160.0,109.0,0.0089,0.0177,9,13,210,78,0,0,210
2020-03-22,56.2,,988.2,26.0,0.71,0.0074,154.0,80.0,0.0137,0.011300000000000001,8,11,204,63,0,0,204
2020-03-23,56.3,,987.8,25.5,0.73,0.0075,132.0,70.0,0.0121,0.010199999999999999,8,11,189,58,0,0,189
2020-03-24,61.0,0.5,986.8,24.2,0.71,0.008,144.0,79.0,0.0087,0.011,8,12,196,63,0,0,196
2020-03-25,59.8,,986.8,26.5,0.58,0.0057,92.0,57.0,0.0083,0.0081,7,8,166,52,0,0,166
2020-03-26,64.0,,988.4,25.0,0.53,0.0060999999999999995,97.0,59.0,0.0086,0.006500000000000001,6,9,169,53,0,0,169
2020-03-27,73.0,0.5,990.4,22.7,0.45,0.0050999999999999995,63.0,36.0,0.008400000000000001,0.005900000000000001,5,7,145,33,0,0,145
2020-03-28,65.3,,990.6,23.7,0.45999999999999996,0.0043,59.0,29.0,0.0074,0.0064,5,6,137,27,0,0,137
2020-03-29,56.0,,988.7,25.3,0.44000000000000006,0.004900000000000001,69.0,50.0,0.014400000000000001,0.0058,5,7,153,46,0,0,153
2020-03-30,54.5,,988.5,24.7,0.48,0.006,85.0,52.0,0.0157,0.006200000000000001,5,9,162,48,0,0,162
2020-03-31,53.3,0.5,987.5,26.0,0.45999999999999996,0.0058,85.0,56.0,0.0155,0.005900000000000001,5,9,162,51,0,0,162
2020-04-01,53.0,,986.9,26.5,0.5,0.0063,82.0,54.0,0.0121,0.006200000000000001,6,9,161,50,0,0,161
2020-04-02,47.4,,987.1,26.4,0.5,0.005,78.0,54.0,0.014199999999999999,0.0056,6,7,158,50,0,0,158
2020-04-03,42.0,,988.0,25.9,0.51,0.0057,75.0,51.0,0.018000000000000002,0.006200000000000001,6,8,156,47,0,0,156
2020-04-04,44.2,,988.0,26.4,0.55,0.006,96.0,57.0,0.016,0.0070999999999999995,6,9,169,52,0,0,169
2020-04-05,46.7,,988.8,27.1,0.68,0.0076,130.0,70.0,0.0159,0.0077,8,11,188,58,0,0,188
2020-04-06,41.9,,987.4,28.6,0.7200000000000001,0.006200000000000001,122.0,77.0,0.0149,0.007200000000000001,8,9,184,62,0,0,184
2020-04-07,44.5,,985.7,26.7,0.45999999999999996,0.005900000000000001,82.0,70.0,0.016800000000000002,0.0058,5,9,161,58,0,0,161
2020-04-08,39.9,,986.1,26.7,0.44000000000000006,0.006,78.0,63.0,0.0177,0.005900000000000001,5,9,158,55,0,0,158
2020-04-09,41.0,,986.7,26.8,0.55,0.0057,87.0,58.0,0.0172,0.0067,6,8,163,52,0,0,163
2020-04-10,38.6,,987.4,28.1,0.71,0.0064,137.0,73.0,0.0116,0.0094,8,9,192,60,0,0,192
2020-04-11,37.0,,987.9,29.5,0.73,0.0073,131.0,80.0,0.016800000000000002,0.0081,8,11,189,63,0,0,189
2020-04-12,38.2,,986.0,28.9,0.55,0.0063,91.0,64.0,0.0182,0.0064,6,9,166,55,0,0,166
2020-04-13,38.4,,984.2,29.5,0.73,0.007200000000000001,147.0,83.0,0.0125,0.0091,8,11,198,65,0,0,198
2020-04-14,38.5,,984.7,30.3,0.75,0.007200000000000001,149.0,87.0,0.0123,0.0097,9,11,199,67,0,0,199
2020-04-15,34.7,,984.4,29.7,0.75,0.0067,155.0,124.0,0.010400000000000001,0.0091,9,10,205,85,0,0,205
2020-04-16,32.9,,982.9,30.4,0.73,0.007200000000000001,160.0,121.0,0.014,0.0097,8,11,210,84,0,0,210
2020-04-17,34.2,,982.4,30.0,0.49000000000000005,0.0060999999999999995,77.0,68.0,0.0229,0.006,6,9,158,57,0,0,158
2020-04-18,44.6,1.0,984.7,28.2,0.5,0.0054,78.0,70.0,0.018600000000000002,0.005900000000000001,6,8,158,58,0,0,158
2020-04-19,44.8,0.5,984.5,27.8,0.5900000000000001,0.0050999999999999995,76.0,52.0,0.0127,0.0068,7,7,157,48,0,0,157
2020-04-20,45.6,,985.3,27.0,0.75,0.0056,114.0,75.0,0.0096,0.008199999999999999,9,8,179,61,0,0,179
2020-04-21,40.9,,985.7,28.5,0.58,0.0063,98.0,63.0,0.0166,0.007200000000000001,7,9,170,55,0,0,170
2020-04-22,36.0,,984.0,29.2,0.6900000000000001,0.0068,137.0,77.0,0.0141,0.009300000000000001,8,10,192,62,0,0,192
2020-04-23,38.7,,983.2,28.6,0.7200000000000001,0.0066,148.0,85.0,0.0166,0.0089,8,10,199,66,0,0,199
2020-04-24,39.5,,981.7,29.5,0.75,0.0067,151.0,83.0,0.0147,0.009300000000000001,9,10,201,65,0,0,201
2020-04-25,38.6,,981.9,29.5,0.52,0.004900000000000001,72.0,58.0,0.0206,0.006900000000000001,6,7,155,52,0,0,155
2020-04-26,56.4,0.2,984.8,26.7,0.6200000000000001,0.0055,110.0,75.0,0.0189,0.0067,7,8,177,61,0,0,177
2020-04-27,62.7,,987.3,27.6,0.5700000000000001,0.0048,79.0,45.0,0.0167,0.0054,6,7,159,42,0,0,159
2020-04-28,54.0,,987.3,28.9,0.66,0.0053,99.0,58.0,0.0198,0.0063,8,8,170,52,0,0,170
2020-04-29,50.9,,984.7,30.0,0.7000000000000001,0.006,144.0,76.0,0.0202,0.006900000000000001,8,9,196,61,0,0,196
2020-04-30,48.0,,984.1,30.0,0.66,0.005900000000000001,132.0,79.0,0.0207,0.0066,8,9,189,63,0,0,189
2020-05-01,54.5,,982.3,30.1,0.68,0.006500000000000001,151.0,93.0,0.0169,0.007,8,10,201,70,0,0,201
2020-05-02,53.7,,981.2,29.6,0.6200000000000001,0.0050999999999999995,91.0,76.0,0.0214,0.0050999999999999995,7,7,166,61,0,0,166
2020-05-03,61.1,0.5,982.4,28.7,0.58,0.0047,97.0,62.0,0.0183,0.0055,7,7,169,54,0,0,169
2020-05-04,53.7,,984.5,28.9,0.6000000000000001,0.0054,68.0,47.0,0.0158,0.006,7,8,152,44,0,0,152
2020-05-05,43.4,,982.9,30.1,0.71,0.0067,133.0,75.0,0.014,0.008199999999999999,8,10,190,61,0,0,190
2020-05-06,43.2,,982.3,29.4,0.67,0.006500000000000001,132.0,100.0,0.0182,0.008199999999999999,8,10,189,73,0,0,189
2020-05-07,40.7,,983.0,29.5,0.5900000000000001,0.0056,77.0,57.0,0.029500000000000002,0.0067,7,8,158,52,0,0,158
2020-05-08,44.5,,981.4,30.9,0.68,0.006,123.0,76.0,0.027100000000000003,0.0076,8,9,184,61,0,0,184
2020-05-09,47.7,,981.8,31.3,0.66,0.005900000000000001,144.0,85.0,0.0303,0.0066,8,9,196,66,0,0,196
2020-05-10,54.0,0.5,983.0,28.6,0.6400000000000001,0.0053,137.0,75.0,0.0245,0.0064,7,8,192,61,0,0,192
2020-05-11,55.0,,983.9,29.6,0.6400000000000001,0.0050999999999999995,112.0,70.0,0.0218,0.0078,7,7,178,58,0,0,178
2020-05-12,52.0,,983.6,30.0,0.6400000000000001,0.006,107.0,68.0,0.0247,0.0076,7,9,175,57,0,0,175
2020-05-13,52.7,,982.3,29.5,0.73,0.0073,153.0,99.0,0.0177,0.0081,8,11,203,73,0,0,203
2020-05-14,54.2,1.0,981.6,29.0,0.68,0.0056,134.0,81.0,0.013000000000000001,0.0103,8,8,191,64,0,0,191
2020-05-15,39.1,0.5,981.3,30.5,0.71,0.0063,107.0,70.0,0.0194,0.009800000000000001,8,9,175,58,0,0,175
2020-05-16,35.5,,980.4,30.8,0.79,0.0068,154.0,89.0,0.0237,0.010400000000000001,9,10,204,68,0,0,204
2020-05-17,33.0,,979.0,30.6,0.8500000000000001,0.008,160.0,103.0,0.0212,0.0129,10,12,210,75,0,0,210
2020-05-18,31.2,,978.1,30.6,0.86,0.0083,161.0,104.0,0.0136,0.0143,10,12,211,75,0,0,211
2020-05-19,28.4,,977.8,30.7,1.01,0.0091,164.0,112.0,0.016399999999999998,0.0177,11,13,214,79,0,0,214
2020-05-20,26.7,,977.3,31.0,0.75,0.0076,139.0,92.0,0.0232,0.0132,9,11,193,69,0,0,193
2020-05-21,25.9,,976.5,32.0,0.7200000000000001,0.007200000000000001,124.0,98.0,0.025,0.0111,8,11,185,72,0,0,185
2020-05-22,27.0,,976.7,32.4,1.0,0.0108,160.0,120.0,0.014400000000000001,0.0159,11,16,210,83,0,0,210
2020-05-23,28.2,,977.9,35.0,0.8400000000000001,0.0077,157.0,124.0,0.013800000000000002,0.013900000000000001,10,11,207,85,0,0,207
2020-05-24,26.5,,978.4,36.5,0.7000000000000001,0.0077,132.0,114.0,0.02,0.0107,8,11,189,80,0,0,189
2020-05-25,28.2,,977.8,34.8,0.77,0.008400000000000001,142.0,98.0,0.0178,0.0119,9,12,195,72,0,0,195
2020-05-26,26.6,,976.4,35.9,0.81,0.0064,127.0,114.0,0.0114,0.0132,9,9,186,80,0,0,186
2020-05-27,28.6,,974.8,35.8,0.66,0.0064,107.0,99.0,0.0267,0.0103,8,9,175,73,0,0,175
2020-05-28,44.5,0.5,976.5,32.5,0.5900000000000001,0.005200000000000001,99.0,139.0,0.0205,0.0063,7,8,170,93,0,0,170
2020-05-29,58.2,0.5,980.2,28.7,0.5700000000000001,0.0046,74.0,53.0,0.0171,0.007200000000000001,6,7,156,49,0,0,156
2020-05-30,61.9,,981.9,29.3,0.5700000000000001,0.004200000000000001,70.0,45.0,0.019100000000000002,0.007,6,6,154,42,0,0,154
2020-05-31,74.7,0.5,983.9,27.2,0.55,0.0039,67.0,37.0,0.016,0.0067,6,6,152,34,0,0,152
2020-06-01,62.1,0.5,983.9,29.5,0.7400000000000001,0.006,107.0,62.0,0.0154,0.0099,8,9,175,54,0,0,175
2020-06-02,56.2,,981.9,30.0,0.66,0.0050999999999999995,99.0,68.0,0.0172,0.0085,8,7,170,57,0,0,170
2020-06-03,52.1,,980.2,30.8,0.73,0.0066,132.0,81.0,0.0175,0.0101,8,10,189,64,0,0,189
2020-06-04,60.3,,979.4,29.3,0.8400000000000001,0.0066,149.0,91.0,0.0128,0.013000000000000001,10,10,199,69,0,0,199
2020-06-05,61.6,0.5,979.4,29.1,0.66,0.005900000000000001,113.0,66.0,0.0145,0.0094,8,9,178,56,0,0,178
2020-06-06,58.2,,979.0,30.5,0.6400000000000001,0.0047,92.0,58.0,0.016300000000000002,0.0074,7,7,166,52,0,0,166
2020-06-07,60.7,0.2,978.9,29.4,0.67,0.0054,111.0,65.0,0.0156,0.0089,8,8,177,56,0,0,177
2020-06-08,52.0,,978.4,32.0,0.76,0.006900000000000001,122.0,73.0,0.018000000000000002,0.0096,9,10,184,60,0,0,184
2020-06-09,46.7,,978.0,33.6,0.82,0.007,152.0,92.0,0.0154,0.0116,9,10,202,69,0,0,202
2020-06-10,51.0,1.0,977.4,33.2,0.81,0.0063,140.0,95.0,0.012,0.0117,9,9,194,71,0,0,194
2020-06-11,48.3,,976.3,34.2,0.7400000000000001,0.0057,127.0,86.0,0.0149,0.0106,8,8,186,66,0,0,186
2020-06-12,50.5,,975.5,34.4,0.82,0.0057,153.0,93.0,0.016300000000000002,0.0096,9,8,203,70,0,0,203
2020-06-13,57.2,0.5,975.8,32.0,0.78,0.0045000000000000005,144.0,86.0,0.015,0.0089,9,7,196,66,0,0,196
2020-06-14,55.0,,976.9,33.6,0.8500000000000001,0.0054,152.0,93.0,0.0125,0.0085,10,8,202,70,0,0,202
2020-06-15,44.7,,975.6,35.1,0.73,0.0054,124.0,82.0,0.0173,0.008199999999999999,8,8,185,64,0,0,185
2020-06-16,47.0,,973.1,35.0,0.7200000000000001,0.0056,100.0,73.0,0.0192,0.008,8,8,171,60,0,0,171
2020-06-17,53.6,,972.7,34.3,0.66,0.004900000000000001,91.0,68.0,0.0171,0.0064,8,7,166,57,0,0,166
2020-06-18,54.3,,973.6,33.3,0.66,0.0050999999999999995,102.0,69.0,0.0141,0.007,8,7,172,58,0,0,172
2020-06-19,54.8,,975.0,34.5,0.73,0.0054,144.0,105.0,0.0137,0.0070999999999999995,8,8,196,76,0,0,196
2020-06-20,57.3,0.7,976.8,31.2,0.61,0.0047,97.0,77.0,0.012199999999999999,0.008,7,7,169,62,0,0,169
2020-06-21,61.5,0.5,977.0,31.4,0.71,0.0046,112.0,72.0,0.0105,0.0096,8,7,178,59,0,0,178
2020-06-22,62.2,2.0,976.8,32.2,0.73,0.0043,109.0,61.0,0.016,0.008,8,6,176,54,0,0,176
2020-06-23,63.3,,978.7,32.6,0.6400000000000001,0.0044,80.0,53.0,0.009800000000000001,0.0060999999999999995,7,6,159,49,0,0,159
2020-06-24,70.0,0.7,979.5,31.0,0.68,0.0043,89.0,54.0,0.0083,0.0067,8,6,165,50,0,0,165
2020-06-25,69.2,0.5,977.2,31.5,0.73,0.0043,102.0,60.0,0.0083,0.0087,8,6,172,53,0,0,172
2020-06-26,63.7,0.5,976.2,32.3,0.78,0.0047,122.0,80.0,0.0073,0.0088,9,7,184,63,0,0,184
2020-06-27,55.7,,975.0,33.1,0.65,0.0047,101.0,96.0,0.005,0.0085,7,7,171,71,0,0,171
2020-06-28,49.2,,974.6,34.8,0.65,0.0044,145.0,173.0,0.0046,0.0074,7,6,197,110,0,0,197
2020-06-29,53.2,1.0,976.4,34.5,0.6200000000000001,0.005,114.0,107.0,0.0077,0.0078,7,7,179,77,0,0,179
2020-06-30,63.5,,977.6,33.0,0.6900000000000001,0.0045000000000000005,109.0,73.0,0.0135,0.007,8,7,176,60,0,0,176
2020-07-01,61.1,,976.7,33.5,0.7400000000000001,0.0046,132.0,81.0,0.0141,0.0079,8,7,189,64,0,0,189
2020-07-02,58.0,,974.3,34.7,0.76,0.0045000000000000005,154.0,96.0,0.0166,0.0086,9,7,204,71,0,0,204
2020-07-03,59.5,,973.5,34.0,0.78,0.0043,154.0,94.0,0.0162,0.0086,9,6,204,70,0,0,204
2020-07-04,64.9,,974.2,32.5,0.71,0.0037,115.0,68.0,0.0146,0.005900000000000001,8,5,180,57,0,0,180
2020-07-05,72.9,0.5,975.5,30.0,0.6400000000000001,0.0039,74.0,43.0,0.0179,0.0060999999999999995,7,6,156,40,0,0,156
2020-07-06,71.8,0.6,974.4,30.5,0.7400000000000001,0.004,122.0,62.0,0.011300000000000001,0.0075,8,6,184,54,0,0,184
2020-07-07,75.5,,976.9,29.6,0.5700000000000001,0.0036000000000000003,61.0,37.0,0.0074,0.0057,6,5,141,34,0,0,141
2020-07-08,77.7,0.3,978.0,29.6,0.66,0.0033,75.0,40.0,0.0075,0.0060999999999999995,8,5,156,37,0,0,156
2020-07-09,67.7,,975.1,32.4,0.73,0.0034,94.0,57.0,0.009800000000000001,0.0086,8,5,167,52,0,0,167
2020-07-10,60.5,0.5,972.7,33.2,0.6400000000000001,0.0035,76.0,57.0,0.0108,0.0073,7,5,157,52,0,0,157
2020-07-11,67.9,0.8,974.3,31.6,0.63,0.0036000000000000003,63.0,48.0,0.016,0.0067,7,5,145,44,0,0,145
2020-07-12,67.5,0.5,975.8,30.1,0.58,0.0039,63.0,43.0,0.014199999999999999,0.0067,7,6,145,40,0,0,145
2020-07-13,61.7,,975.4,32.5,0.6000000000000001,0.0044,87.0,71.0,0.011800000000000001,0.0081,7,6,163,59,0,0,163
2020-07-14,59.2,,976.2,33.8,0.71,0.0040999999999999995,109.0,95.0,0.0126,0.0083,8,6,176,71,0,0,176
2020-07-15,66.2,0.4,976.8,32.5,0.73,0.0039,107.0,69.0,0.0146,0.0068,8,6,175,58,0,0,175
2020-07-16,68.0,,976.1,32.0,0.73,0.0047,91.0,56.0,0.0095,0.0070999999999999995,8,7,166,51,0,0,166
2020-07-17,70.5,1.0,976.5,31.7,0.77,0.004,124.0,62.0,0.0089,0.007200000000000001,9,6,185,54,0,0,185
2020-07-18,72.3,,977.3,31.3,0.7400000000000001,0.0038,102.0,59.0,0.0076,0.007200000000000001,8,6,172,53,0,0,172
2020-07-19,78.0,1.0,976.5,30.0,0.78,0.0034,74.0,40.0,0.0066,0.0074,9,5,156,37,0,0,156
2020-07-20,73.4,0.5,974.9,29.2,0.6400000000000001,0.0033,59.0,35.0,0.0135,0.0076,7,5,137,32,0,0,137
2020-07-21,83.1,0.5,977.7,27.5,0.63,0.0035,69.0,35.0,0.0107,0.008400000000000001,7,5,153,32,0,0,153
2020-07-22,86.0,0.5,978.6,27.4,0.73,0.0031000000000000003,68.0,38.0,0.0050999999999999995,0.0085,8,5,152,35,0,0,152
2020-07-23,70.7,,977.5,30.2,0.76,0.0036000000000000003,95.0,55.0,0.0085,0.0091,9,5,168,51,0,0,168
2020-07-24,75.0,0.5,980.1,29.8,0.71,0.0036000000000000003,109.0,64.0,0.011,0.0085,8,5,176,55,0,0,176
2020-07-25,77.5,,981.6,30.3,0.6200000000000001,0.0038,82.0,51.0,0.0073,0.0068,7,6,161,47,0,0,161
2020-07-26,73.3,1.0,981.3,31.2,0.7400000000000001,0.0039,107.0,61.0,0.0095,0.0075,8,6,175,54,0,0,175
2020-07-27,64.7,,978.5,32.0,0.6900000000000001,0.0036000000000000003,85.0,68.0,0.0095,0.008,8,5,162,57,0,0,162
2020-07-28,64.9,,976.4,32.9,0.61,0.0036000000000000003,69.0,61.0,0.0076,0.0073,7,5,153,54,0,0,153
2020-07-29,72.1,1.0,977.0,30.0,0.6900000000000001,0.0037,74.0,57.0,0.0074,0.0091,8,5,156,52,0,0,156
2020-07-30,74.8,0.5,979.3,29.6,0.66,0.004,63.0,39.0,0.0083,0.0079,8,6,145,36,0,0,145
2020-07-31,77.9,0.5,978.5,30.4,0.78,0.0036000000000000003,99.0,60.0,0.0066,0.0096,9,5,170,53,0,0,170
2020-08-01,77.9,1.0,976.8,29.7,0.77,0.0037,89.0,54.0,0.007200000000000001,0.0081,9,5,165,50,0,0,165
2020-08-02,69.7,,975.8,31.8,0.6900000000000001,0.0034,69.0,51.0,0.0054,0.0070999999999999995,8,5,153,47,0,0,153
2020-08-03,66.0,,971.8,32.2,0.66,0.0033,72.0,55.0,0.0066,0.0075,8,5,155,51,0,0,155
2020-08-04,65.5,,970.0,32.2,0.65,0.0036000000000000003,74.0,54.0,0.0088,0.007200000000000001,7,5,156,50,0,0,156
2020-08-05,74.9,0.5,971.4,31.0,0.8500000000000001,0.0040999999999999995,105.0,63.0,0.0067,0.0099,10,6,174,55,0,0,174
2020-08-06,65.4,,974.1,32.2,0.5700000000000001,0.004,59.0,50.0,0.006500000000000001,0.0067,6,6,137,46,0,0,137
2020-08-07,69.5,,977.2,31.3,0.61,0.0044,72.0,42.0,0.008400000000000001,0.0067,7,6,155,39,0,0,155
2020-08-08,66.9,,976.0,32.6,0.73,0.004,125.0,63.0,0.0088,0.0087,8,6,185,55,0,0,185
2020-08-09,78.4,1.2,975.2,29.9,0.67,0.0036000000000000003,89.0,50.0,0.0070999999999999995,0.007,8,5,165,46,0,0,165
2020-08-10,78.7,0.7,976.2,30.3,0.66,0.0035,87.0,51.0,0.0064,0.007,8,5,163,47,0,0,163
2020-08-11,77.7,0.5,975.8,30.5,0.7200000000000001,0.004,114.0,59.0,0.0067,0.0079,8,6,179,53,0,0,179
2020-08-12,76.3,1.0,974.8,31.5,0.5700000000000001,0.0032,72.0,52.0,0.0063,0.006200000000000001,6,5,155,48,0,0,155
2020-08-13,89.9,0.5,974.7,27.8,0.78,0.0032,55.0,23.0,0.0055,0.008400000000000001,9,5,130,21,0,0,130
2020-08-14,84.3,0.5,973.9,29.7,0.6900000000000001,0.0033,65.0,40.0,0.0058,0.0070999999999999995,8,5,149,37,0,0,149
2020-08-15,78.7,,973.9,30.9,0.6200000000000001,0.003,87.0,47.0,0.007,0.0056,7,4,163,44,0,0,163
2020-08-16,77.5,,974.9,31.4,0.61,0.0032,72.0,39.0,0.007200000000000001,0.006200000000000001,7,5,155,36,0,0,155
2020-08-17,82.7,1.0,975.3,30.0,0.75,0.0034,87.0,51.0,0.0057,0.0079,9,5,163,47,0,0,163
2020-08-18,80.6,,975.7,30.3,0.81,0.0033,84.0,54.0,0.0048,0.0095,9,5,162,50,0,0,162
2020-08-19,91.0,0.5,976.0,27.6,0.82,0.0031000000000000003,65.0,36.0,0.004200000000000001,0.0108,9,5,149,33,0,0,149
2020-08-20,90.0,0.5,978.3,27.3,0.76,0.0032,60.0,28.0,0.007200000000000001,0.0095,9,5,139,26,0,0,139
2020-08-21,77.2,1.2,979.6,30.7,0.66,0.0035,60.0,40.0,0.0060999999999999995,0.0081,8,5,139,37,0,0,139
2020-08-22,71.2,,979.0,31.0,0.51,0.0031000000000000003,50.0,38.0,0.0070999999999999995,0.005900000000000001,6,5,120,35,0,0,120
2020-08-23,76.5,,977.5,29.6,0.55,0.0033,55.0,34.0,0.0083,0.0050999999999999995,6,5,130,31,0,0,130
2020-08-24,77.5,,977.7,29.5,0.5700000000000001,0.0028,50.0,33.0,0.0070999999999999995,0.0064,6,4,120,31,0,0,120
2020-08-25,76.2,,979.5,30.0,0.6200000000000001,0.003,60.0,43.0,0.006,0.0078,7,4,139,40,0,0,139
2020-08-26,72.7,,980.5,30.5,0.66,0.003,55.0,44.0,0.0055,0.0083,8,4,130,41,0,0,130
2020-08-27,71.0,,980.1,31.5,0.68,0.003,63.0,53.0,0.006500000000000001,0.0085,8,4,145,49,0,0,145
2020-08-28,83.8,1.0,978.7,29.0,0.82,0.0037,85.0,58.0,0.0054,0.0111,9,5,162,52,0,0,162
2020-08-29,74.0,,978.3,31.2,0.78,0.004,92.0,58.0,0.0081,0.009300000000000001,9,6,166,52,0,0,166
2020-08-30,77.5,0.5,978.2,28.7,0.49000000000000005,0.0035,57.0,40.0,0.0077,0.0058,6,5,133,37,0,0,133
2020-08-31,74.1,,980.5,29.5,0.51,0.0036000000000000003,42.0,29.0,0.0067,0.0063,6,5,104,27,0,0,104
2020-09-01,69.2,,981.4,30.8,0.53,0.0035,59.0,46.0,0.0066,0.0074,6,5,137,43,0,0,137
2020-09-02,70.0,,983.2,31.0,0.61,0.0038,66.0,52.0,0.0081,0.0081,7,6,151,48,0,0,151
2020-09-03,71.9,,983.8,30.7,0.6400000000000001,0.0038,95.0,62.0,0.0089,0.0074,7,6,168,54,0,0,168
2020-09-04,76.0,,982.6,29.5,0.6400000000000001,0.0039,108.0,63.0,0.0083,0.0073,7,6,176,55,0,0,176
2020-09-05,77.8,0.5,981.2,29.8,0.68,0.0035,94.0,59.0,0.0092,0.0099,8,5,167,53,0,0,167
2020-09-06,76.6,,980.3,30.0,0.6400000000000001,0.0031000000000000003,89.0,51.0,0.0087,0.009000000000000001,7,5,165,47,0,0,165
2020-09-07,77.7,1.0,980.7,29.0,0.75,0.0036000000000000003,117.0,67.0,0.0075,0.0116,9,5,181,57,0,0,181
2020-09-08,71.1,,981.1,30.6,0.6400000000000001,0.0034,90.0,60.0,0.008,0.0087,7,5,165,53,0,0,165
2020-09-09,70.0,,981.0,30.6,0.8400000000000001,0.004,130.0,79.0,0.0076,0.0087,10,6,188,63,0,0,188
2020-09-10,67.6,,979.2,30.8,0.78,0.004,132.0,81.0,0.0086,0.0088,9,6,189,64,0,0,189
2020-09-11,61.3,,979.5,31.2,0.8500000000000001,0.0046,149.0,94.0,0.0077,0.0105,10,7,199,70,0,0,199
2020-09-12,61.6,,981.3,31.1,0.87,0.004200000000000001,152.0,98.0,0.0101,0.010400000000000001,10,6,202,72,0,0,202
2020-09-13,66.0,,981.2,30.9,0.82,0.0039,156.0,96.0,0.0105,0.009000000000000001,9,6,206,71,0,0,206
2020-09-14,68.1,,980.7,30.8,0.91,0.0033,159.0,99.0,0.0097,0.010199999999999999,10,5,209,73,0,0,209
2020-09-15,65.5,,980.3,31.4,0.9300000000000002,0.0040999999999999995,155.0,98.0,0.0096,0.010400000000000001,11,6,205,72,0,0,205
2020-09-16,62.8,,979.9,32.3,0.8900000000000001,0.0035,156.0,104.0,0.0087,0.0112,10,5,206,75,0,0,206
2020-09-17,59.9,,979.5,32.4,0.73,0.0039,130.0,84.0,0.0083,0.009000000000000001,8,6,188,65,0,0,188
2020-09-18,61.4,,978.8,32.2,0.71,0.0038,114.0,82.0,0.0081,0.0087,8,6,179,64,0,0,179
2020-09-19,62.0,,978.9,31.7,0.75,0.004200000000000001,149.0,90.0,0.009300000000000001,0.0087,9,6,199,68,0,0,199
2020-09-20,65.0,,978.5,31.5,0.82,0.0040999999999999995,157.0,101.0,0.0112,0.009000000000000001,9,6,207,74,0,0,207
2020-09-21,62.2,,977.0,31.9,0.79,0.0048,154.0,98.0,0.0127,0.0086,9,7,204,72,0,0,204
2020-09-22,65.3,,977.5,31.3,0.73,0.0047,97.0,70.0,0.0078,0.009000000000000001,8,7,169,58,0,0,169
2020-09-23,64.7,,977.8,31.2,0.6400000000000001,0.0044,76.0,57.0,0.006900000000000001,0.0076,7,6,157,52,0,0,157
2020-09-24,67.4,,979.8,30.6,0.78,0.0046,99.0,66.0,0.0079,0.008199999999999999,9,7,170,56,0,0,170
2020-09-25,61.2,,979.0,30.8,0.76,0.0050999999999999995,139.0,90.0,0.0077,0.0107,9,7,193,68,0,0,193
2020-09-26,58.2,,979.1,29.7,0.9400000000000001,0.0050999999999999995,145.0,109.0,0.0057,0.0147,11,7,197,78,0,0,197
2020-09-27,56.8,,981.5,29.8,0.7000000000000001,0.0045000000000000005,97.0,76.0,0.0077,0.0111,8,7,169,61,0,0,169
2020-09-28,53.5,,982.4,30.2,0.91,0.0050999999999999995,153.0,119.0,0.0085,0.0134,10,7,203,83,0,0,203
2020-09-29,58.0,,982.2,30.1,0.8,0.0047,157.0,124.0,0.012199999999999999,0.0119,9,7,207,85,0,0,207
2020-09-30,56.2,,981.2,30.0,0.67,0.0048,151.0,109.0,0.011,0.0121,8,7,201,78,0,0,201
2020-10-01,53.7,,981.0,30.1,0.8400000000000001,0.005200000000000001,152.0,112.0,0.0083,0.0135,10,8,202,79,0,0,202
2020-10-02,55.0,,981.5,29.6,0.8900000000000001,0.0048,160.0,119.0,0.0105,0.012199999999999999,10,7,210,83,0,0,210
2020-10-03,52.2,,982.5,29.3,0.9400000000000001,0.0055,163.0,119.0,0.0091,0.014400000000000001,11,8,213,83,0,0,213
2020-10-04,51.5,,983.3,29.2,0.9400000000000001,0.005900000000000001,162.0,123.0,0.0115,0.0147,11,9,212,85,0,0,212
2020-10-05,48.4,,982.9,29.5,0.9,0.0055,158.0,124.0,0.0117,0.0146,10,8,208,85,0,0,208
2020-10-06,50.3,,983.1,29.3,1.0,0.0064,162.0,127.0,0.008400000000000001,0.0158,11,9,212,87,0,0,212
2020-10-07,51.2,,984.9,29.4,1.1199999999999999,0.0066,171.0,139.0,0.0083,0.0169,13,10,221,93,0,0,221
2020-10-08,50.1,,985.3,29.5,0.97,0.0068,167.0,136.0,0.0109,0.0158,11,10,217,91,0,0,217
2020-10-09,51.1,,985.2,29.0,1.09,0.007,170.0,137.0,0.0083,0.0182,12,10,220,92,0,0,220
2020-10-10,51.9,,983.9,29.0,1.09,0.0068,171.0,136.0,0.011,0.016800000000000002,12,10,221,91,0,0,221
2020-10-11,52.0,,982.3,28.9,1.09,0.0066,171.0,133.0,0.0101,0.0162,12,10,221,90,0,0,221
